,ID,Attrition_Flag,Customer_Age,Gender,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total,College,Doctorate,Graduate,High School,Post-Graduate,Post-NA,Uneducated,$120K +,$40K - $60K,$60K - $80K,$80K - $120K,Less than $40K,D,M,S,U,Purple,Rainbow,Red,A,B,C,D,E,F,b,c,n,v,x,z
550,717167283,1.0,53.5,1,42,1,3,8,7040.0,0,3616.0,2408.0,0.912,3133,72,1.0,0.0,8899,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
551,713371233,1.0,44.5,1,32,1,3,8,12810.0,1023,4901.0,3050.5,0.765,3305,80,0.778,0.173,9415,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
552,778426608,1.0,58.0,0,34,3,4,9,34337.5,0,14535.0,7867.5,0.711,2970,76,0.689,0.0,8410,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
553,713823033,1.0,26.5,1,10,2,4,9,5082.5,1609,1224.0,1212.0,0.78,1335,23,1.3,0.568,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
554,787515333,1.0,40.0,0,28,2,3,8,1697.5,601,878.0,1039.0,0.607,1621,32,0.6,0.406,4363,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
555,710944608,1.0,38.5,0,32,1,4,9,2042.5,1347,270.0,735.0,0.73,2546,55,0.719,0.833,7138,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
556,718444233,1.0,47.5,0,20,4,4,9,3592.5,451,1786.0,1493.0,0.837,2192,36,0.44,0.202,6076,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
557,771099183,1.0,35.5,1,18,3,3,8,5250.0,1782,1118.0,1159.0,1.351,4686,64,0.561,0.614,13558,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
558,770241333,1.0,53.5,1,56,3,2,7,30815.0,2086,11040.0,6120.0,0.659,1836,37,0.762,0.159,5008,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
559,710819733,1.0,64.0,0,42,1,3,8,19737.5,1407,7288.0,4244.0,0.634,2030,58,0.706,0.162,5590,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
560,772155108,1.0,73.0,1,72,3,4,9,14730.0,1897,4795.0,2997.5,1.035,3902,76,0.689,0.283,11206,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
561,798796233,1.0,35.5,1,32,1,2,7,3397.5,1004,1155.0,1177.5,0.603,1353,30,0.111,0.465,3559,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
562,815472108,1.0,43.0,0,44,2,2,7,4252.5,1909,592.0,896.0,0.956,1850,34,1.125,0.763,5050,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
563,769145733,1.0,34.0,0,30,3,2,7,13845.0,2379,3959.0,2579.5,0.624,1715,39,0.5,0.375,4645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
564,783364233,1.0,68.5,0,76,3,4,9,3475.0,0,2190.0,1695.0,0.908,1412,38,0.583,0.0,3736,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
565,772236108,1.0,40.0,1,28,2,3,8,16945.0,1628,5950.0,3575.0,0.721,1325,29,1.231,0.215,3475,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
566,715640358,1.0,44.5,0,42,3,2,7,5407.5,1466,1497.0,1348.5,1.378,2523,48,0.846,0.495,7069,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
567,713529858,1.0,23.5,0,14,3,3,8,18650.0,2077,6183.0,3691.5,1.167,2323,47,0.621,0.251,6469,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
568,715684308,1.0,43.0,1,42,4,3,8,18772.5,858,7451.0,4325.5,0.888,1165,35,0.4,0.103,2995,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
569,709451508,1.0,74.5,1,70,1,4,9,7660.0,1901,1963.0,1581.5,0.289,1018,32,0.391,0.492,2554,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
570,709204158,1.0,34.0,1,18,3,3,8,23575.0,1082,9148.0,5174.0,0.658,1484,34,0.545,0.106,3952,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
571,713182458,1.0,59.5,0,56,3,4,9,53955.0,0,22382.0,11791.0,0.418,695,10,0.25,0.0,1585,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
572,710624658,1.0,34.0,1,42,3,2,7,62475.0,1798,23992.0,12596.0,0.973,2443,70,0.556,0.07,6829,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
573,716355783,1.0,34.0,0,30,1,3,8,4687.5,2517,158.0,679.0,0.957,1959,56,1.0,0.941,5377,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
574,716793108,1.0,19.0,0,42,3,4,9,2130.0,812,840.0,1020.0,0.548,1771,47,0.516,0.492,4813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
575,716162583,1.0,47.5,1,42,1,3,8,12537.5,1698,4117.0,2658.5,0.896,1604,42,0.448,0.292,4312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
576,714051033,1.0,62.5,1,42,1,2,7,4487.5,2189,406.0,803.0,0.276,1562,27,0.174,0.844,4186,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
577,715007583,1.0,71.5,1,42,2,3,8,6552.5,2308,1113.0,1156.5,2.037,2269,39,1.053,0.675,6307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
578,719139558,1.0,19.0,0,42,2,3,8,15305.0,1704,5218.0,3209.0,0.278,1449,28,0.217,0.246,3847,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
579,794632308,1.0,40.0,0,20,2,4,9,15447.5,898,6081.0,3640.5,0.565,1665,44,0.375,0.129,4495,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
580,770662383,1.0,37.0,0,18,3,4,9,4485.0,0,2594.0,1897.0,0.526,1457,43,0.387,0.0,3871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
581,714787383,1.0,28.0,1,42,2,4,9,40287.5,1679,15236.0,8218.0,0.834,2795,55,0.833,0.099,7885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
582,714700158,1.0,59.5,0,62,4,4,9,84290.0,0,34516.0,17858.0,1.014,1041,27,0.35,0.0,2623,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
583,710581758,1.0,58.0,1,58,2,2,7,4307.5,1877,646.0,923.0,1.631,2005,50,1.174,0.744,5515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
584,720497958,1.0,23.5,0,-2,4,3,8,13587.5,0,6235.0,3717.5,0.848,1225,34,0.478,0.0,3175,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
585,720920058,1.0,37.0,0,20,2,4,9,1682.5,0,1473.0,1336.5,0.813,2099,39,0.857,0.0,5797,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
586,710872233,1.0,20.5,0,4,2,3,8,40790.0,939,16177.0,8688.5,1.575,2547,45,0.731,0.055,7141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
587,709855608,1.0,49.0,1,42,3,2,7,9577.5,1991,2640.0,1920.0,1.669,2864,37,0.947,0.43,8092,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
588,815484783,1.0,65.5,0,54,3,2,7,5617.5,2150,897.0,1048.5,0.882,1602,37,1.312,0.706,4306,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
589,771602883,1.0,43.0,0,30,2,2,7,78845.0,1664,30674.0,15937.0,0.919,3013,83,0.766,0.051,8539,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
590,755953308,1.0,73.0,1,80,3,3,8,3632.5,1375,878.0,1039.0,0.388,1324,38,0.31,0.61,3472,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
591,758408883,1.0,35.5,1,30,6,4,9,39527.5,0,16611.0,8905.5,0.954,1960,48,0.6,0.0,5380,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
592,717940008,1.0,65.5,1,42,4,2,7,55215.0,836,22050.0,11625.0,0.889,2652,61,0.743,0.037,7456,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
593,720917808,1.0,32.5,0,42,3,3,8,6860.0,0,3544.0,2372.0,0.718,2435,63,1.032,0.0,6805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
594,812801958,1.0,62.5,1,70,3,4,9,6700.0,0,3480.0,2340.0,0.731,2744,75,0.829,0.0,7732,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
595,714997683,1.0,64.0,1,68,3,2,7,6872.5,1880,1669.0,1434.5,0.624,1215,22,0.571,0.53,3145,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
596,709379283,1.0,38.5,0,24,2,4,9,1595.75,737,701.3,950.65,0.806,2856,39,0.5,0.512,8068,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
597,711840408,1.0,76.0,0,80,2,3,8,5840.0,1422,1714.0,1457.0,0.591,1260,34,0.889,0.453,3280,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
598,785328408,1.0,35.5,1,32,2,4,9,84290.0,933,33583.0,17391.5,0.946,1804,32,0.6,0.027,4912,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
599,719873808,1.0,31.0,0,16,3,2,7,15035.0,1570,5244.0,3222.0,0.653,1339,30,0.364,0.23,3517,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
600,715528983,1.0,49.0,0,42,2,4,9,84290.0,2098,32418.0,16809.0,0.741,3093,66,0.784,0.061,8779,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
601,717406983,1.0,25.0,0,42,3,4,1,11522.5,0,5409.0,3795.5,0.819,10291,60,0.818,0.0,15184,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
602,720941433,1.0,59.5,1,52,3,2,7,8587.5,1675,2560.0,1880.0,1.079,3862,76,0.949,0.396,11086,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
603,711151383,1.0,31.0,1,22,3,2,7,7125.0,1270,2380.0,1790.0,0.792,4250,81,0.929,0.348,12250,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
604,715297908,1.0,41.5,1,14,2,4,9,23565.0,0,10226.0,5713.0,0.614,2243,44,0.571,0.0,6229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
605,709505808,1.0,47.5,1,36,2,3,8,1835.0,0,1534.0,1367.0,0.642,2596,39,0.393,0.0,7288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
606,720963258,1.0,58.0,1,50,3,2,7,43212.5,747,17338.0,9269.0,0.681,4583,76,0.52,0.041,13249,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
607,714634983,1.0,46.0,1,42,1,2,7,1595.75,0,1438.3,1319.15,0.744,4434,73,0.78,0.0,12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
608,709005633,1.0,73.0,0,72,3,1,6,8830.0,1313,3019.0,2109.5,0.671,4093,84,0.826,0.303,11779,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
609,709460883,1.0,37.0,1,26,3,3,8,4307.5,2481,42.0,621.0,0.744,4683,76,0.689,0.983,13549,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
610,787665258,1.0,50.5,1,44,2,3,8,6855.0,2417,1125.0,1162.5,0.687,4127,71,0.479,0.682,11881,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
611,816850458,1.0,29.5,0,26,3,3,8,6730.0,2517,975.0,1087.5,0.6,2510,47,0.621,0.721,7030,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
612,827898033,1.0,61.0,1,70,4,2,7,6810.0,1306,2218.0,1709.0,0.8,4252,78,0.814,0.371,12256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
613,713952558,1.0,59.5,1,56,3,1,6,9815.0,1161,3565.0,2382.5,0.698,4683,91,0.896,0.246,13549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
614,712849158,1.0,62.5,0,58,3,1,6,3512.5,1659,546.0,873.0,0.891,4813,77,0.674,0.752,13939,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
615,711535158,1.0,49.0,1,40,3,3,8,1595.75,0,1438.3,1319.15,0.849,2355,47,0.567,0.0,6565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
616,718311933,1.0,59.5,1,44,1,3,8,8407.5,0,4163.0,2681.5,0.743,4763,76,0.854,0.0,13789,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
617,718404783,1.0,68.5,1,68,3,3,8,16002.5,1992,5209.0,3204.5,0.778,3981,76,0.949,0.277,11443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
618,817332483,1.0,74.5,0,64,3,1,6,2707.5,1295,588.0,894.0,0.81,5187,89,0.712,0.688,15061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
619,710015733,1.0,41.5,1,30,1,2,7,6270.0,2517,791.0,995.5,0.543,5104,85,0.545,0.761,14812,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
620,720930633,1.0,67.0,1,62,1,3,8,4012.5,1410,995.0,1097.5,0.866,4421,79,0.881,0.586,12763,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
621,822132858,1.0,41.5,0,44,6,3,8,3617.5,0,2247.0,1723.5,0.641,2615,37,0.423,0.0,7345,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
622,713526258,1.0,50.5,0,42,3,3,8,7060.0,0,3624.0,2412.0,0.74,4749,82,0.864,0.0,13747,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
623,780584658,1.0,29.5,1,14,3,2,7,4312.5,1203,1322.0,1261.0,0.725,4360,78,0.857,0.476,12580,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
624,709688883,1.0,47.5,0,42,1,3,8,12672.5,0,5869.0,3534.5,0.852,5103,83,0.844,0.0,14809,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
625,708692583,1.0,46.0,1,32,2,3,8,7205.0,0,3682.0,2441.0,0.797,4015,77,0.51,0.0,11545,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
626,713815383,1.0,59.5,0,42,4,3,8,2235.0,0,1694.0,1447.0,0.354,1930,41,0.519,0.0,5290,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
627,717450633,1.0,50.5,0,42,2,4,9,1595.75,0,1438.3,1319.15,0.777,2392,44,0.375,0.0,6676,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
628,715622508,1.0,58.0,0,52,3,3,8,4877.5,2432,319.0,759.5,0.905,4453,75,0.923,0.884,12859,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
629,708946008,1.0,49.0,1,42,3,2,7,28575.0,1196,11034.0,6117.0,0.62,3659,76,0.52,0.098,10477,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
630,814840833,1.0,46.0,0,48,3,2,7,12702.5,0,5881.0,3540.5,0.71,4431,89,0.816,0.0,12793,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
631,712110333,1.0,35.5,1,6,3,2,7,12875.0,0,5950.0,3575.0,0.44,4655,66,0.784,0.0,13465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
632,718673358,1.0,32.5,0,30,1,2,7,5797.5,2196,923.0,1061.5,0.81,4705,77,1.2,0.704,13615,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
633,712479633,1.0,26.5,1,10,1,3,8,1767.5,0,1507.0,1353.5,0.648,4037,83,0.729,0.0,11611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
634,709430508,1.0,40.0,0,34,3,0,5,3295.0,1189,929.0,1064.5,1.158,4541,60,0.818,0.561,13123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
635,713314533,1.0,40.0,0,24,4,3,8,1595.75,0,1438.3,1319.15,0.808,4082,82,0.822,0.0,11746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
636,814191333,1.0,62.5,0,70,3,3,8,13590.0,1204,5032.0,3116.0,0.817,5389,84,0.826,0.193,15667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
637,789923058,1.0,59.5,1,58,3,3,8,5240.0,0,2896.0,2048.0,0.961,4970,85,0.889,0.0,14410,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
638,768162108,1.0,53.5,0,56,3,1,6,1790.0,0,1516.0,1358.0,0.737,2709,54,0.385,0.0,7627,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
639,772394883,1.0,70.0,1,70,2,2,7,2842.5,916,1021.0,1110.5,0.807,4303,89,0.78,0.473,12409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
640,709711758,1.0,47.5,1,34,1,3,8,7402.5,2121,1640.0,1420.0,0.694,4476,79,0.927,0.564,12928,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
641,709729533,1.0,50.5,0,48,1,3,8,2750.0,0,1900.0,1550.0,0.776,2880,46,0.353,0.0,8140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
642,720991833,1.0,52.0,1,42,2,3,8,4710.0,2126,558.0,879.0,0.69,5299,75,0.875,0.792,15397,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
643,714102183,1.0,55.0,0,42,1,3,8,1595.75,0,1438.3,1319.15,0.83,4482,54,0.636,0.0,12946,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
644,715410783,1.0,62.5,1,42,2,3,8,1595.75,0,1438.3,1319.15,0.744,4737,80,0.818,0.0,13711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
645,714246333,1.0,67.0,1,66,3,2,7,41212.5,1853,15432.0,8316.0,0.882,4787,60,0.714,0.107,13861,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
646,716669658,1.0,56.5,1,36,3,2,7,13107.5,0,6043.0,3621.5,0.627,4256,78,0.529,0.0,12268,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
647,721032633,1.0,62.5,1,34,2,2,7,7117.5,2517,1130.0,1165.0,0.842,2935,58,0.933,0.69,8305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
648,770596458,1.0,47.5,1,32,3,3,8,3595.0,1300,938.0,1069.0,1.071,4508,79,0.756,0.581,13024,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
649,709534083,1.0,67.0,1,42,2,3,8,4060.0,2169,255.0,727.5,0.613,4209,76,0.767,0.895,12127,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
650,779310033,1.0,43.0,1,18,3,3,8,8937.5,0,4375.0,2787.5,0.621,2507,53,0.472,0.0,7021,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
651,796931508,1.0,43.0,0,42,3,2,7,2745.0,725,1173.0,1186.5,0.664,5051,64,1.065,0.382,14653,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
652,714287583,1.0,41.5,1,34,2,4,9,1845.0,0,1538.0,1369.0,0.684,2275,43,0.483,0.0,6325,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
653,716570958,1.0,55.0,0,42,2,0,5,24285.0,1494,9020.0,5110.0,0.649,4949,76,0.81,0.142,14347,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,815908908,1.0,50.5,1,54,3,2,7,6670.0,2517,951.0,1075.5,0.746,2494,39,0.345,0.726,6982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
655,721527858,1.0,58.0,1,50,1,2,7,18787.5,1008,7307.0,4253.5,0.718,4088,66,0.61,0.121,11764,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
656,712927383,1.0,56.5,1,42,2,1,6,2985.0,0,1994.0,1597.0,0.829,4434,69,0.568,0.0,12802,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
657,779530908,1.0,52.0,1,32,6,3,8,8777.5,822,3489.0,2344.5,0.722,4965,94,0.541,0.191,14395,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
658,721228308,1.0,50.5,1,48,1,1,6,3787.5,1565,750.0,975.0,0.873,4828,90,0.8,0.676,13984,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
659,789328083,1.0,43.0,1,34,2,2,7,11932.5,1238,4335.0,2767.5,0.624,4348,90,0.837,0.222,12544,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
660,789662283,1.0,55.0,1,36,1,1,6,3985.0,1427,967.0,1083.5,0.803,4611,82,0.783,0.596,13333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
