ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total
713363583,1,31,M,C,Uneducated,S,$120K +,Red,4,v,3,NA,9,30177.5,758,12113,6656.5,0.778,3060,60,1.069,0.059,8680
772935108,1,50.5,M,B,Unknown,D,$80K - $120K,Purple,46,c,2,NA,9,3865,0,2346,1773,0.394,3982,72,0.532,0,11446
820075983,1,19,M,A,Graduate,S,Less than $40K,Red,12,v,2,NA,9,22797.5,0,9919,5559.5,0.496,2058,70,0.842,0,5674
721502958,1,61,M,B,High School,M,$120K +,Red,54,v,1,NA,9,40717.5,0,17087,9143.5,0.761,3519,70,0.591,0,10057
708596283,1,32.5,F,D,Uneducated,S,Less than $40K,Red,16,x,3,3,8,11762.5,2517,2988,2094,0.729,2272,42,0.448,0.457,6316
710325258,1,58,M,B,Unknown,M,$80K - $120K,Purple,42,v,1,3,8,2755,0,1902,1551,0.693,3731,53,0.893,0,10693
708823908,1,41.5,M,D,Graduate,S,$60K - $80K,Red,26,c,1,1,6,8635,2464,1790,1495,0.764,2366,62,0.722,0.579,6598
826401858,1,34,F,A,Uneducated,D,Less than $40K,Red,34,n,1,3,8,22635,1886,7968,4584,0.921,3912,76,0.949,0.191,11236
709554483,1,59.5,F,B,Graduate,M,Less than $40K,Red,42,b,3,NA,9,17277.5,988,6723,3961.5,0.884,2078,42,0.68,0.128,5734
710545158,1,43,M,D,Unknown,S,$120K +,Red,42,c,1,NA,9,6032.5,2517,696,948,1.275,2666,46,1,0.783,7498
788621658,1,61,M,B,College,M,$60K - $80K,Red,44,c,2,NA,9,5830,1466,1666,1433,0.689,3612,59,0.595,0.468,10336
716713533,1,59.5,M,D,Post-Graduate,S,$80K - $120K,Red,58,c,3,2,7,22942.5,2088,7889,4544.5,0.65,3530,61,0.743,0.209,10090
712338033,1,34,M,C,High School,M,$80K - $120K,Red,22,b,1,3,8,12147.5,1393,4266,2733,0.436,1570,40,0.6,0.246,4210
711639708,1,43,M,D,Graduate,S,$60K - $80K,Red,34,c,4,NA,9,40902.5,0,17161,9180.5,0.552,1898,42,0.556,0,5194
720216108,1,20.5,F,C,College,D,Less than $40K,Red,-2,b,1,2,7,10545,1131,3887,2543.5,0.624,4028,81,0.8,0.225,11584
718708908,1,67,M,E,Graduate,M,$60K - $80K,Red,42,v,3,3,8,26685,1063,10411,5805.5,0.686,3242,74,0.451,0.093,9226
802890333,1,68.5,M,B,Uneducated,M,$40K - $60K,Red,76,n,1,NA,9,17812.5,1445,6480,3840,0.75,3815,65,0.806,0.182,10945
712965183,1,74.5,F,C,Graduate,M,Less than $40K,Red,74,n,3,3,8,29982.5,1650,11143,6171.5,0.783,2671,67,0.763,0.129,7513
796170933,1,65.5,M,C,Uneducated,S,$80K - $120K,Red,72,v,2,2,7,10085,0,4834,3017,0.998,1876,35,1.059,0,5128
712816833,1,64,F,A,High School,M,Unknown,Red,66,n,2,5,10,1595.75,688,750.3,975.15,0.976,4208,86,0.72,0.478,12124
814829583,1,43,F,D,Unknown,S,Less than $40K,Red,44,b,3,3,8,30370,1839,11109,6154.5,1.113,2481,42,0.68,0.142,6943
798769458,1,23.5,F,B,High School,S,Less than $40K,Red,16,z,4,5,10,12155,1484,4178,2689,0.434,1693,25,0.25,0.262,4579
818034558,1,46,M,C,Unknown,U,$60K - $80K,Red,48,v,1,0,5,4997.5,0,2799,1999.5,0.696,2311,43,0.654,0,6433
719483358,1,29.5,M,B,College,M,$40K - $60K,Red,-2,c,3,1,6,13075,1315,4715,2957.5,0.623,3420,81,0.841,0.218,9760
719647383,1,32.5,M,C,Graduate,M,$80K - $120K,Red,42,b,3,1,6,14947.5,1359,5420,3310,0.737,3434,65,0.512,0.2,9802
714909108,1,29.5,F,D,Graduate,S,Less than $40K,Red,42,b,1,1,6,36120,1242,14006,7603,0.725,4758,83,0.456,0.081,13774
793678608,1,49,M,E,Graduate,S,$80K - $120K,Purple,50,v,1,0,5,36957.5,0,15583,8391.5,0.873,3938,69,1.091,0,11314
720854358,1,20.5,M,A,Unknown,M,$40K - $60K,Red,-2,c,2,3,8,4440,1754,822,1011,1.027,2880,69,0.468,0.681,8140
709126833,1,43,M,D,College,U,$120K +,Red,42,n,3,5,10,61175,1090,24180,12690,0.819,1941,51,1.318,0.043,5323
788896983,1,59.5,M,C,Graduate,M,$60K - $80K,Red,46,c,3,3,8,19792.5,719,7998,4599,0.556,2067,59,0.595,0.082,5701
715731033,1,55,M,D,Graduate,S,$120K +,Red,54,v,2,3,8,1595.75,0,1438.3,1319.15,0.674,3748,64,0.829,0,10744
717636933,1,52,F,F,College,D,$40K - $60K,Red,50,v,2,1,6,82387.5,2301,31454,16327,0.751,3458,71,0.651,0.068,9874
772658658,1,65.5,M,C,High School,S,$60K - $80K,Red,64,b,3,NA,9,16205,0,7282,4241,0.74,3364,69,0.816,0,9592
755943033,1,31,F,C,Graduate,S,Less than $40K,Red,24,n,3,5,10,16150,713,6547,3873.5,0.833,4253,73,0.78,0.098,12259
772399983,1,62.5,M,C,College,S,$80K - $120K,Purple,60,n,1,NA,9,30380,1864,11088,6144,0.414,3472,51,0.457,0.144,9916
826130133,1,67,M,C,Graduate,M,$120K +,Red,78,n,1,5,10,11382.5,1594,3759,2479.5,0.973,4456,79,0.837,0.298,12868
719238183,1,62.5,F,D,Graduate,M,Less than $40K,Red,40,b,4,NA,9,27352.5,1560,10181,5690.5,0.773,2143,41,0.783,0.133,5929
802666083,1,52,F,C,Uneducated,U,Less than $40K,Red,54,b,3,1,6,4522.5,1656,953,1076.5,0.657,3024,64,0.6,0.635,8572
713682708,1,47.5,M,C,College,D,$40K - $60K,Red,44,v,3,1,6,25917.5,0,11167,6183.5,0.622,3848,74,0.762,0,11044
712774008,1,68.5,M,A,Uneducated,M,Less than $40K,Red,62,v,2,5,10,50205,1420,19462,10331,0.857,2291,40,0.6,0.068,6373
717627333,1,59.5,F,C,Post-Graduate,M,$40K - $60K,Red,50,b,2,2,7,84290,1230,33286,17243,0.72,3260,63,1.1,0.036,9280
779542608,1,50.5,M,E,Uneducated,S,$80K - $120K,Red,34,b,3,2,7,5677.5,2044,1027,1113.5,0.91,4433,68,0.659,0.666,12799
715322958,1,44.5,F,D,Unknown,M,Unknown,Red,42,b,1,NA,9,3667.5,0,2267,1733.5,0.875,4544,84,0.75,0,13132
779100408,1,29.5,F,B,Post-Graduate,M,Less than $40K,Red,0,v,2,2,7,14542.5,2517,4100,2650,0.459,3595,68,0.659,0.38,10285
715352883,1,53.5,F,C,Post-Graduate,S,Unknown,Red,42,b,3,5,10,6190,0,3276,2238,0.972,3758,61,0.694,0,10774
710687508,1,77.5,M,A,High School,M,Less than $40K,Red,82,n,2,1,6,18650,2517,5743,3471.5,1.049,3299,64,0.73,0.305,9397
789656358,1,53.5,F,F,Graduate,M,$40K - $60K,Red,40,b,2,1,6,12440,874,4902,3051,0.894,4029,72,0.636,0.151,11587
715720083,1,50.5,M,F,Unknown,S,$80K - $120K,Red,48,b,3,3,8,1595.75,915,523.3,861.65,0.464,3754,58,0.611,0.636,10762
716584158,1,56.5,M,E,High School,M,$80K - $120K,Red,54,b,3,1,6,16017.5,2002,5205,3202.5,0.828,3825,70,0.707,0.278,10975
815727183,1,34,M,D,High School,S,$80K - $120K,Red,32,c,1,NA,9,3265,238,1868,1534,0.61,2136,40,0.905,0.113,5908
717066408,1,34,M,C,Graduate,M,$60K - $80K,Red,42,v,2,5,10,50895,0,21158,11179,0.633,4071,67,0.811,0,11713
708104658,1,49,M,B,Graduate,U,$40K - $60K,Red,42,c,2,2,7,55265,1132,21774,11487,0.942,3204,64,0.73,0.049,9112
718016808,1,73,F,A,Unknown,M,Less than $40K,Red,80,v,3,NA,9,4620,2309,339,769.5,1.006,3281,63,0.853,0.872,9343
814571058,1,25,F,B,College,S,Less than $40K,Red,18,n,2,2,7,74755,673,30029,15614.5,0.721,2652,64,0.524,0.022,7456
714757908,1,49,M,E,Graduate,M,$120K +,Purple,42,b,3,1,6,84290,0,34516,17858,0.759,3230,64,0.561,0,9190
710345808,1,41.5,M,E,Uneducated,D,$80K - $120K,Red,42,c,1,3,8,40635,0,17054,9127,0.673,4659,72,0.6,0,13477
814752558,1,55,M,B,Uneducated,M,$40K - $60K,Red,60,b,1,5,10,38792.5,0,16317,8758.5,0.566,1995,54,0.929,0,5485
721284258,1,59.5,M,C,Unknown,M,$80K - $120K,Red,58,c,2,NA,9,7402.5,1710,2051,1625.5,0.627,3240,65,0.585,0.455,9220
719336583,1,62.5,M,C,Uneducated,M,$120K +,Red,58,n,3,NA,9,3432.5,0,2173,1686.5,0.857,4251,60,0.714,0,12253
797638383,1,53.5,F,E,High School,M,Less than $40K,Red,56,c,3,2,7,37612.5,1675,14170,7685,0.514,4037,68,0.447,0.106,11611
708434733,1,64,M,B,Graduate,M,$60K - $80K,Red,70,x,3,3,8,18152.5,2517,5544,3372,0.352,1224,31,0.409,0.312,3172
711802758,1,74.5,M,B,Graduate,M,$40K - $60K,Red,76,n,1,1,6,84290,0,34516,17858,0.928,3660,59,1.107,0,10480
720620058,1,41.5,M,E,High School,U,$80K - $120K,Red,42,c,2,3,8,46575,0,19430,10315,1.012,3650,80,0.633,0,10450
819169683,1,31,M,C,Unknown,M,$40K - $60K,Red,28,v,2,2,7,45817.5,985,18142,9671,0.966,3323,56,0.931,0.051,9469
709757583,1,32.5,M,A,Unknown,M,$120K +,Red,42,c,1,0,5,4770,2517,191,695.5,0.568,2198,41,0.864,0.929,6094
789307833,1,46,M,E,College,U,$120K +,Red,38,c,3,NA,9,56915,1147,22419,11809.5,0.629,4274,64,0.641,0.049,12322
823912308,1,37,F,D,Graduate,M,Less than $40K,Red,38,v,3,2,7,4330,2124,408,804,0.715,3400,76,0.727,0.839,9700
720746208,1,58,M,B,Graduate,M,$80K - $120K,Red,56,c,2,3,8,22572.5,2517,7312,4256,0.59,2927,73,1.212,0.256,8281
709121283,1,61,M,D,Uneducated,M,Less than $40K,Red,42,b,4,5,10,16065,1689,5537,3368.5,0.83,3474,67,0.763,0.234,9922
714093108,1,67,F,C,High School,S,$40K - $60K,Red,42,n,5,NA,9,8180,0,4072,2636,0.464,1966,43,1.15,0,5398
718368333,1,19,M,A,College,U,Less than $40K,Red,-4,v,1,5,10,52115,1778,19868,10534,1.071,3328,61,0.794,0.082,9484
806752533,1,20.5,F,B,Post-Graduate,S,Less than $40K,Red,14,v,3,NA,9,1595.75,0,1438.3,1319.15,1.022,4548,69,0.917,0,13144
758521983,1,29.5,M,B,Unknown,M,$80K - $120K,Red,22,c,3,1,6,33115,1994,12052,6626,0.437,3792,77,0.604,0.142,10876
779473308,1,28,M,A,Uneducated,S,$60K - $80K,Red,-2,b,2,3,8,62050,1107,24513,12856.5,0.971,3503,66,0.65,0.043,10009
709376508,1,67,F,B,College,M,Less than $40K,Red,68,c,3,NA,9,84290,278,34238,17719,0.817,3029,49,0.4,0.008,8587
712589658,1,47.5,F,E,Uneducated,U,Less than $40K,Purple,30,n,3,3,8,51395,1225,20133,10666.5,0.681,3646,77,0.75,0.057,10438
712141683,1,52,F,D,High School,S,Less than $40K,Red,26,b,3,1,6,2640,0,1856,1528,0.5,1805,46,0.769,0,4915
712494108,1,37,M,C,Post-Graduate,S,$60K - $80K,Purple,42,b,3,2,7,1595.75,0,1438.3,1319.15,1.041,3204,68,0.838,0,9112
721350783,1,61,M,C,High School,M,$80K - $120K,Red,46,c,1,5,10,4465,0,2586,1893,0.631,3435,65,0.585,0,9805
710133858,1,40,F,B,Graduate,U,Less than $40K,Red,30,b,3,3,8,6202.5,1272,2009,1604.5,0.799,2006,34,0.545,0.388,5518
719152383,1,32.5,F,E,Uneducated,M,Less than $40K,Red,22,n,1,2,7,15787.5,2000,5115,3157.5,0.769,3584,57,0.966,0.281,10252
715174158,1,26.5,M,B,College,M,$80K - $120K,Red,42,b,3,3,8,31050,848,12372,6786,0.825,3789,72,0.565,0.064,10867
780040758,1,40,F,E,College,M,$40K - $60K,Red,18,c,2,3,8,12990,865,5131,3165.5,0.511,4542,77,0.481,0.144,13126
719525358,1,58,M,A,Graduate,S,$80K - $120K,Red,56,x,3,NA,11,20700,2174,6906,4053,0.653,2098,46,0.586,0.239,5794
710892408,1,65.5,F,B,High School,M,Less than $40K,Red,42,b,3,5,10,16907.5,1465,6098,3649,0.511,4175,67,0.718,0.194,12025
713295183,1,52,M,C,Graduate,D,$80K - $120K,Red,28,v,1,5,10,19872.5,1654,7095,4147.5,0.695,5054,73,0.553,0.189,14662
789871233,1,53.5,M,D,High School,M,$80K - $120K,Red,48,c,3,NA,9,35432.5,0,14973,8086.5,0.706,4288,72,0.6,0,12364
712663533,1,40,M,E,High School,S,$40K - $60K,Red,34,n,3,2,7,15770,600,6508,3854,0.813,3787,68,0.619,0.084,10861
820906233,1,47.5,M,C,Graduate,M,$40K - $60K,Red,52,c,2,2,7,55517.5,1239,21768,11484,0.713,3395,63,0.465,0.054,9685
821163408,1,41.5,M,D,Unknown,M,$80K - $120K,Red,44,c,2,3,8,58620,1020,23228,12214,1.19,3311,84,0.75,0.042,9433
708947208,1,34,M,C,Graduate,S,$80K - $120K,Red,4,v,3,3,8,27042.5,2517,9100,5150,0.457,1643,43,0.483,0.217,4429
715261458,1,35.5,F,B,Graduate,S,Less than $40K,Red,42,c,2,3,8,74070,1721,28707,14953.5,0.717,4178,69,0.605,0.057,12034
789310833,1,46,F,D,College,D,$40K - $60K,Red,38,c,6,2,7,15012.5,1448,5357,3278.5,0.836,3463,65,0.711,0.213,9889
818294958,1,58,M,C,College,M,$120K +,Red,64,v,3,2,7,33642.5,1113,13144,7172,0.406,1809,23,0.278,0.078,4927
713902983,1,43,F,D,High School,M,Less than $40K,Red,42,x,4,5,10,84290,0,34516,17858,0.521,1641,35,0.591,0,4423
771693933,1,73,F,B,Graduate,M,Less than $40K,Red,70,b,2,3,8,12297.5,892,4827,3013.5,0.589,3403,68,0.417,0.156,9709
789012633,1,25,F,A,Graduate,S,Less than $40K,Red,4,c,2,NA,9,11292.5,0,5317,3258.5,0.699,2003,29,0.318,0,5509
807237783,1,55,M,D,Uneducated,S,$60K - $80K,Red,60,b,1,2,7,4315,2303,223,711.5,0.836,3596,69,0.568,0.912,10288
803408733,1,28,M,C,High School,D,$60K - $80K,Red,22,n,3,3,8,5427.5,0,2971,2085.5,1.154,4458,63,0.615,0,12874
824667708,1,28,F,B,Graduate,S,Less than $40K,Red,26,n,3,2,7,15085,900,5934,3567,0.605,4422,70,0.628,0.132,12766
807165033,1,53.5,M,D,Post-Graduate,S,$60K - $80K,Red,58,b,3,1,6,5505,1002,2000,1600,1.033,2624,46,1,0.334,7372
809984133,1,35.5,M,C,Doctorate,S,$120K +,Red,34,c,2,2,7,39817.5,1380,15347,8273.5,0.605,3511,73,0.622,0.083,10033
718949433,1,43,F,D,College,S,Unknown,Purple,32,c,2,2,7,9432.5,0,4573,2886.5,0.703,3776,70,0.944,0,10828
751227183,1,34,M,C,Unknown,S,$80K - $120K,Red,28,v,1,2,7,36525,0,15410,8305,0.638,3368,69,0.533,0,9604
714199983,1,52,M,D,Uneducated,S,$60K - $80K,Rainbow,50,z,2,3,8,31632.5,2517,10936,6068,0.619,1904,42,0.448,0.187,5212
774172158,1,23.5,M,B,Unknown,S,$60K - $80K,Red,8,v,1,2,7,13905,1705,4657,2928.5,0.644,5169,84,0.474,0.268,15007
708171858,1,29.5,F,D,Post-Graduate,M,$40K - $60K,Red,26,b,3,1,6,4697.5,2011,668,934,0.466,1723,28,0.75,0.751,4669
709074108,1,34,M,C,College,S,$60K - $80K,Red,18,n,3,2,7,8922.5,2049,2320,1760,0.865,3259,80,0.6,0.469,9277
721304133,1,34,F,E,High School,M,Less than $40K,Red,42,b,3,2,7,2302.5,1037,684,942,0.721,2681,57,0.727,0.603,7543
787430733,1,64,F,C,High School,M,$40K - $60K,Red,52,n,2,2,7,3490,1619,577,888.5,0.656,2040,65,0.711,0.737,5620
711225933,1,22,M,B,High School,D,Less than $40K,Red,42,n,3,3,8,5112.5,1153,1692,1446,0.836,3730,66,0.941,0.405,10690
717478983,1,26.5,F,C,Uneducated,D,Less than $40K,Red,8,c,2,NA,9,50860,1190,19954,10577,0.5,4895,66,0.784,0.056,14185
720949083,1,46,F,D,Uneducated,S,Less than $40K,Red,36,z,3,NA,9,7880,0,3952,2576,0.809,2066,37,0.233,0,5698
712851108,1,56.5,F,D,High School,M,Unknown,Red,32,v,2,2,7,6795,2035,1483,1341.5,0.567,4034,82,0.673,0.578,11602
713151258,1,62.5,M,D,Graduate,S,$40K - $60K,Red,40,b,1,2,7,41357.5,1280,16063,8631.5,1.314,3170,57,0.629,0.074,9010
799731033,1,31,F,C,Doctorate,S,Less than $40K,Red,26,v,1,2,7,6745,0,3498,2349,1.109,2512,56,0.867,0,7036
822138333,1,71.5,F,A,Graduate,S,$40K - $60K,Red,82,v,1,3,8,20802.5,1426,7695,4447.5,0.666,4112,80,0.481,0.156,11836
708532308,1,35.5,M,C,Uneducated,S,$60K - $80K,Red,42,n,3,3,8,48575,798,19432,10316,0.592,4314,82,0.708,0.039,12442
713718558,1,49,M,D,Graduate,M,$40K - $60K,Red,44,x,3,3,8,36555,864,14558,7879,0.578,2136,54,0.8,0.056,5908
778939683,1,50.5,F,D,Uneducated,M,Less than $40K,Red,34,b,3,1,6,20830,800,8332,4766,0.62,3809,71,0.511,0.088,10927
713322633,1,61,M,B,Graduate,M,$40K - $60K,Red,56,v,2,0,5,18135,1023,7031,4115.5,0.75,3374,45,0.875,0.127,9622
754671558,1,55,F,D,Unknown,S,Less than $40K,Red,56,c,2,3,8,2100,1444,196,698,0.423,1360,33,0.222,0.88,3580
719291283,1,34,F,E,High School,S,Less than $40K,Red,26,c,3,NA,9,19847.5,0,8739,4969.5,0.715,4276,69,0.769,0,12328
720659283,1,35.5,M,F,Graduate,M,$60K - $80K,Red,32,c,1,NA,9,2545,0,1818,1509,0.672,2308,44,0.467,0,6424
719535558,1,50.5,M,E,College,D,$40K - $60K,Red,42,c,3,3,8,60372.5,1749,23200,12200,0.626,4092,77,0.54,0.07,11776
771032658,1,61,M,D,Unknown,M,$80K - $120K,Red,52,v,3,3,8,5787.5,1136,1979,1589.5,0.499,3704,70,0.458,0.365,10612
709468683,1,76,F,A,High School,M,Less than $40K,Red,82,b,2,2,7,72237.5,1525,28170,14685,0.529,4109,71,0.614,0.051,11827
719455908,1,52,M,D,Graduate,M,$80K - $120K,Red,46,v,1,2,7,16152.5,1079,6182,3691,1.312,3723,58,1.071,0.149,10669
816890883,1,32.5,M,C,Uneducated,S,$60K - $80K,Red,30,x,2,3,8,2052.5,580,1041,1120.5,0.421,1893,41,0.171,0.358,5179
709826058,1,53.5,M,C,Unknown,M,$80K - $120K,Red,42,c,5,2,7,81680,2517,30955,16077.5,0.633,4719,70,0.667,0.075,13657
735008958,1,43,M,F,Unknown,M,$60K - $80K,Red,40,n,3,2,7,26780,988,10524,5862,0.569,1842,32,1.133,0.086,5026
713766183,1,53.5,M,A,Uneducated,S,$80K - $120K,Red,42,c,3,3,8,29157.5,1319,11144,6172,0.655,3996,71,0.543,0.106,11488
719148633,1,59.5,F,C,Graduate,M,Less than $40K,Red,62,b,1,NA,9,19277.5,0,8511,4855.5,0.88,3775,62,0.676,0,10825
789266208,1,64,M,C,High School,M,$80K - $120K,Red,60,b,1,NA,9,10052.5,1426,3395,2297.5,0.898,3571,58,0.933,0.296,10213
718373658,1,41.5,M,D,College,S,$60K - $80K,Red,26,v,1,2,7,4200,1584,896,1048,0.874,3438,66,0.784,0.639,9814
712255458,1,35.5,M,D,High School,S,$60K - $80K,Red,42,n,3,NA,9,84290,2517,31999,16599.5,0.765,4228,83,0.596,0.073,12184
789494133,1,25,M,A,High School,M,Less than $40K,Red,12,b,2,NA,9,19490,2019,6577,3888.5,0.677,4017,80,0.6,0.235,11551
714178458,1,47.5,M,D,Post-Graduate,M,$80K - $120K,Red,40,n,3,2,7,16057.5,1963,5260,3230,0.852,4127,70,0.842,0.272,11881
717595908,1,61,M,B,High School,M,$60K - $80K,Red,44,c,2,3,8,2072.5,978,651,925.5,0.552,3766,83,0.694,0.6,10798
798114033,1,49,M,C,Graduate,M,$60K - $80K,Red,50,c,2,1,6,40790,1289,15827,8513.5,0.559,3632,50,0.923,0.075,10396
709479558,1,34,F,E,College,S,Less than $40K,Red,42,c,2,NA,9,16040,2321,4895,3047.5,0.491,1734,38,0.583,0.322,4702
778148283,1,52,M,C,Doctorate,S,$120K +,Red,52,v,1,3,8,68992.5,1421,26976,14088,0.635,1635,31,0.824,0.05,4405
719363283,1,68.5,F,A,Doctorate,S,Less than $40K,Red,42,z,3,2,7,32300,0,13720,7460,0.671,1830,36,0.241,0,4990
716225433,1,70,M,B,Uneducated,S,$80K - $120K,Red,72,b,3,3,8,16882.5,660,6893,4046.5,0.549,4079,67,0.457,0.087,11737
719882583,1,46,M,F,Graduate,S,$60K - $80K,Red,38,v,6,2,7,5380,2517,435,817.5,0.809,3830,77,0.51,0.853,10990
711076533,1,77.5,M,A,College,D,Less than $40K,Red,54,b,3,3,8,26072.5,1054,10175,5687.5,0.552,1898,36,1.571,0.094,5194
820651908,1,49,F,D,Graduate,S,$40K - $60K,Red,52,c,2,NA,9,15772.5,866,6243,3721.5,0.572,4047,75,0.667,0.122,11641
710884683,1,52,M,E,Graduate,M,$80K - $120K,Purple,50,v,3,3,8,2655,845,1017,1108.5,0.604,3520,68,0.889,0.454,10060
797468658,1,59.5,M,D,High School,M,$120K +,Red,64,b,3,3,8,9277.5,754,3757,2478.5,0.905,2597,71,0.919,0.167,7291
716375883,1,59.5,F,D,Uneducated,M,Unknown,Red,42,c,3,NA,9,4332.5,1126,1407,1303.5,0.788,3436,74,0.574,0.445,9808
711534183,1,41.5,M,C,High School,S,$80K - $120K,Red,42,n,2,2,7,3040,797,1219,1209.5,1.108,3772,62,0.879,0.395,10816
721083258,1,35.5,F,E,High School,D,$40K - $60K,Red,14,x,3,NA,9,7732.5,0,3893,2546.5,0.662,1866,37,0.947,0,5098
717986058,1,23.5,F,A,High School,S,Less than $40K,Red,-4,b,3,2,7,11825,2034,3496,2348,0.647,4836,68,0.744,0.368,14008
804610908,1,53.5,F,C,Doctorate,M,Less than $40K,Red,58,b,3,2,7,2342.5,813,924,1062,0.756,3669,58,0.812,0.468,10507
717602733,1,50.5,M,D,Doctorate,S,Less than $40K,Red,40,c,3,2,7,15132.5,1679,5174,3187,0.975,3543,52,1,0.245,10129
770952933,1,59.5,F,B,Unknown,M,Less than $40K,Red,50,c,2,2,7,84290,1190,33326,17263,0.832,2862,78,0.733,0.034,8086
713233908,1,29.5,M,C,Graduate,D,$60K - $80K,Red,12,n,1,3,8,25670,1254,9814,5507,0.418,3812,64,0.641,0.113,10936
755365233,1,31,M,B,Graduate,U,$60K - $80K,Red,24,b,2,NA,9,11865,1829,3717,2458.5,0.673,1770,46,1,0.33,4810
715105908,1,22,F,A,Graduate,S,Unknown,Purple,0,x,3,NA,9,16192.5,504,6773,3986.5,0.582,2356,40,0.29,0.069,6568
712658283,1,34,F,D,Graduate,S,$40K - $60K,Red,26,c,3,0,5,21565,1574,7852,4526,0.791,4212,75,0.531,0.167,12136
708796458,1,25,F,C,Graduate,S,Less than $40K,Red,6,b,3,1,6,1985,927,667,933.5,0.985,3851,65,0.806,0.582,11053
713557533,1,31,M,D,High School,S,$40K - $60K,Red,12,c,2,2,7,3395,1170,988,1094,0.73,4421,89,0.679,0.542,12763
713412558,1,38.5,F,E,Post-Graduate,M,Less than $40K,Red,14,c,2,3,8,3910,1619,745,972.5,0.585,3230,65,0.711,0.685,9190
720000708,1,28,F,A,Graduate,M,Unknown,Red,22,n,2,3,8,37260,0,15704,8452,0.924,4253,91,0.685,0,12259
718934058,1,34,M,C,Doctorate,S,$40K - $60K,Red,22,v,2,5,10,43632.5,2517,15736,8468,0.91,3737,73,0.587,0.138,10711
710607408,1,35.5,F,D,High School,S,Unknown,Red,26,b,3,0,5,7240,0,3696,2448,0.916,3405,76,0.727,0,9715
717613233,1,47.5,M,E,Uneducated,M,$60K - $80K,Purple,36,v,3,3,8,19870,2284,6464,3832,0.839,3533,73,0.587,0.261,10099
821710308,1,37,F,D,Uneducated,S,Less than $40K,Red,36,v,2,3,8,12020,1243,4365,2782.5,0.497,3829,74,0.396,0.222,10987
716089983,1,26.5,M,A,Graduate,S,$40K - $60K,Red,18,c,2,3,8,84290,0,34516,17858,0.743,3811,61,0.743,0,10933
720430083,1,77.5,M,A,High School,U,Less than $40K,Red,42,v,3,3,8,6090,0,3236,2218,0.797,3952,80,0.739,0,11356
712071708,1,74.5,F,A,Graduate,M,Less than $40K,Red,42,c,1,3,8,4840,2043,693,946.5,0.801,4550,84,0.75,0.747,13150
770721858,1,77.5,M,B,Graduate,M,Less than $40K,Red,82,b,2,2,7,10987.5,0,5195,3197.5,1.135,3313,69,0.769,0,9439
751381458,1,44.5,F,D,College,M,Unknown,Red,42,b,2,2,7,84290,1686,32830,17015,0.937,4039,72,0.756,0.049,11617
715629783,1,56.5,M,B,Graduate,M,$40K - $60K,Purple,42,n,3,1,6,13817.5,0,6327,3763.5,0.666,3653,77,0.674,0,10459
768886533,1,35.5,M,D,Graduate,M,$60K - $80K,Red,32,n,1,2,7,9820,1386,3342,2271,0.756,4077,70,0.628,0.293,11731
711023508,1,62.5,F,B,Graduate,M,Unknown,Red,56,n,1,NA,9,84290,2517,31999,16599.5,0.945,3975,63,0.537,0.073,11425
711291558,1,20.5,M,A,Uneducated,S,$60K - $80K,Red,42,b,3,2,7,13690,2289,3987,2593.5,0.637,2637,68,0.388,0.365,7411
714929283,1,31,F,A,High School,M,$40K - $60K,Red,42,v,1,NA,9,31575,2356,11074,6137,0.718,3717,67,0.675,0.175,10651
716285358,1,28,F,B,College,D,Less than $40K,Red,42,c,1,2,7,4990,0,2796,1998,0.563,4820,74,0.644,0,13960
710958033,1,53.5,F,F,Uneducated,S,Less than $40K,Red,48,v,3,3,8,4142.5,1051,1406,1303,0.982,3256,71,0.919,0.428,9268
711368283,1,38.5,M,C,Unknown,M,$80K - $120K,Red,24,c,3,2,7,15687.5,1396,5679,3439.5,0.532,4409,75,0.531,0.197,12727
807275733,1,20.5,M,A,Post-Graduate,S,Unknown,Red,14,v,2,3,8,28965,980,11406,6303,0.656,3274,69,0.568,0.079,9322
708231183,1,25,M,B,Uneducated,D,Unknown,Red,14,v,3,2,7,78525,1115,31095,16147.5,0.62,1821,53,0.514,0.035,4963
789690483,1,38.5,M,E,High School,M,$80K - $120K,Red,20,v,3,2,7,3340,1502,634,917,0.648,1908,37,0.37,0.703,5224
789338583,1,43,M,C,Doctorate,M,$80K - $120K,Red,34,c,3,3,8,25127.5,1101,9750,5475,0.702,3688,65,0.757,0.101,10564
717411483,1,62.5,M,E,College,D,$80K - $120K,Red,42,n,1,2,7,4792.5,1953,764,982,0.809,3974,70,0.556,0.719,11422
720799608,1,65.5,F,C,Graduate,M,$40K - $60K,Red,68,v,2,NA,9,6945,663,2915,2057.5,0.674,4065,79,0.646,0.185,11695
714112383,1,59.5,M,C,Graduate,M,$120K +,Red,56,v,3,0,5,24745,1790,8908,5054,0.981,4095,67,0.914,0.167,11785
